금호리조트 제주점	제주절물자연휴양림	15	25684	2698	21900	1	13	15
금호리조트 제주점	제주해녀박물관	15	41364	3931	33400	1	13	15
금호리조트 제주점	제주현대미술관	15	47387	4986	38600	1	13	15
금호리조트 제주점	중문색달해변	15	30280	3628	26000	1	13	15
금호리조트 제주점	지미봉	15	37590	3590	30600	1	13	15
금호리조트 제주점	차귀도	15	57173	5774	46100	1	13	15
금호리조트 제주점	천제연폭포	15	28879	3434	24800	1	13	15
금호리조트 제주점	천지연폭포	15	15523	1927	14300	1	13	15
금호리조트 제주점	테디베어뮤지엄 제주점	15	29767	3453	25500	1	13	15
금호리조트 제주점	퍼시픽랜드 돌고래쇼	15	29650	3384	25500	1	13	15
금호리조트 제주점	한라산 어승생악	15	41262	4362	33800	1	13	15
금호리조트 제주점	한라산 웃세붉은오름	15	36837	3651	29900	1	13	15
금호리조트 제주점	한라산국립공원 관음사탐방로	15	45260	4505	36300	1	13	15
금호리조트 제주점	한라산국립공원 돈내코탐방로	15	16470	2087	15500	1	13	15
금호리조트 제주점	한라산국립공원 성판악탐방로	15	25521	2831	21800	1	13	15
금호리조트 제주점	한라산국립공원 어리목탐방로	15	36837	3651	29900	1	13	15
금호리조트 제주점	한라산국립공원 영실탐방로	15	36837	3651	29900	1	13	15
금호리조트 제주점	한라수목원	15	42692	4221	34400	1	13	15
금호리조트 제주점	한림공원	15	51432	5518	41700	1	13	15
금호리조트 제주점	한화아쿠아플라넷 제주	15	31091	3176	26100	1	13	15
금호리조트 제주점	함덕서우봉해변	15	35405	3724	29300	1	13	15
금호리조트 제주점	협재해변	15	50957	5439	41200	1	13	15
금호리조트 제주점	화순금모래해변	15	38663	4302	32600	1	13	15
금호리조트 제주점	환상숲곶자왈공원	15	46950	4543	37600	1	13	15
금호리조트 제주점	휴애리	15	10877	1221	10700	1	13	15
제주KAL호텔	하얏트리젠시 제주	15	44646	4106	35900	1	13	15
제주KAL호텔	금호리조트 제주점	15	39609	4311	32600	1	13	15
제주KAL호텔	라온호텔앤리조트	15	35013	4110	29700	1	13	15
제주KAL호텔	롯데호텔 제주	15	43976	4007	35300	1	13	15
제주KAL호텔	제주신라호텔	15	44332	4064	35600	1	13	15
제주KAL호텔	메종글래드제주	15	7144	1196	8500	1	13	15
제주KAL호텔	라마다프라자제주호텔	15	2056	519	3800	1	13	15
제주KAL호텔	켄싱턴제주호텔	15	44213	3991	35100	1	13	15
제주KAL호텔	빌로우비치호텔	15	23735	3244	21400	1	13	15
제주KAL호텔	선샤인호텔	15	16270	1982	15000	1	13	15
제주KAL호텔	서귀포KAL호텔	15	38987	4361	32800	1	13	15
제주KAL호텔	제주퍼시픽호텔	15	1077	432	3800	1	13	15
제주KAL호텔	롯데시티호텔 제주점	15	5110	1306	7900	1	13	15
제주KAL호텔	해비치호텔앤리조트 제주	15	40516	3833	32700	1	13	15
제주KAL호텔	감귤 박물관	15	35581	4031	30200	1	13	15
제주KAL호텔	곽지과물해변	15	23118	3133	20900	1	13	15
제주KAL호텔	관덕정	15	1274	384	3800	1	13	15
제주KAL호텔	국립제주박물관	15	3131	674	4900	1	13	15
제주KAL호텔	금능석물원	15	35938	4160	30400	1	13	15
제주KAL호텔	김영갑갤러리두모악	15	36492	3627	29700	1	13	15
제주KAL호텔	남원큰엉해안경승지	15	38821	4108	32000	1	13	15
제주KAL호텔	넥슨컴퓨터박물관	15	9089	1376	9800	1	13	15
제주KAL호텔	노루생태관찰원	15	13912	1729	13100	1	13	15
제주KAL호텔	다랑쉬	15	35692	3871	29500	1	13	15
제주KAL호텔	대정향교	15	43647	4370	35700	1	13	15
제주KAL호텔	대포주상절리	15	45808	4169	36800	1	13	15
제주KAL호텔	도순설록다원	15	49747	4662	39700	1	13	15
제주KAL호텔	돈내코유원지	15	34052	3790	28900	1	13	15
제주KAL호텔	동백동산	15	19947	2465	17800	1	13	15
제주KAL호텔	두산봉	15	41202	4239	33800	1	13	15
제주KAL호텔	따라비오름	15	37324	3954	30800	1	13	15
제주KAL호텔	만장굴	15	28472	2993	24000	1	13	15
제주KAL호텔	메이즈랜드	15	32067	3074	26300	1	13	15
제주KAL호텔	물영아리	15	26673	2738	22700	1	13	15
제주KAL호텔	미로공원	15	27225	2821	23100	1	13	15
제주KAL호텔	박물관은살아있다 제주중문점	15	43613	3943	34600	1	13	15
제주KAL호텔	백약이오름	15	28160	2792	23400	1	13	15
제주KAL호텔	별빛누리 공원	15	8391	1606	9700	1	13	15
제주KAL호텔	붉은오름자연휴양림	15	22592	2418	19600	1	13	15
제주KAL호텔	한림항	15	30162	3937	26700	1	13	15
제주KAL호텔	비자림	15	32728	3515	27300	1	13	15
제주KAL호텔	사계해변	15	45314	4500	36300	1	13	15
제주KAL호텔	사라봉	15	2566	667	4400	1	13	15
제주KAL호텔	사려니숲길	15	16272	2382	16000	1	13	15
제주KAL호텔	산굼부리	15	20504	2292	18300	1	13	15
제주KAL호텔	산방산사랑의유람선	15	41501	4034	33500	1	13	15
제주KAL호텔	산방산탄산온천	15	40368	4402	33200	1	13	15
제주KAL호텔	삼성혈	15	582	270	3800	1	13	15
제주KAL호텔	삼양검은모래해변	15	7512	1307	8900	1	13	15
제주KAL호텔	새별오름	15	27505	2830	23300	1	13	15
제주KAL호텔	새섬	15	40458	4272	33300	1	13	15
제주KAL호텔	서귀포자연휴양림	15	33186	3696	28300	1	13	15
제주KAL호텔	섭지코지	15	43768	4562	35800	1	13	15
제주KAL호텔	성산일출봉	15	43032	4408	35200	1	13	15
제주KAL호텔	성읍민속마을	15	31314	3066	25800	1	13	15
제주KAL호텔	소인국테마파크	15	35982	3328	29300	1	13	15
제주KAL호텔	소정방폭포	15	38995	4346	32800	1	13	15
제주KAL호텔	송악공원	15	46008	4978	37500	1	13	15
제주KAL호텔	송악산	15	46061	4989	37500	1	13	15
제주KAL호텔	쇠소깍	15	38329	4359	32300	1	13	15
제주KAL호텔	수월봉	15	48405	5237	39400	1	13	15
제주KAL호텔	신산공원	15	1177	244	3800	1	13	15
제주KAL호텔	아부오름	15	28121	2773	23400	1	13	15
제주KAL호텔	아프리카박물관	15	45690	4150	36200	1	13	15
제주KAL호텔	안덕계곡	15	39831	3910	32200	1	13	15
제주KAL호텔	알뜨르비행장	15	44549	5130	37200	1	13	15
제주KAL호텔	엉또폭포	15	50871	4679	40600	1	13	15
제주KAL호텔	여미지식물원	15	43798	3973	34800	1	13	15
제주KAL호텔	오설록티뮤지엄	15	37617	3570	30600	1	13	15
제주KAL호텔	외돌개	15	43302	4599	35400	1	13	15
제주KAL호텔	요트투어샹그릴라	15	44667	4086	35900	1	13	15
제주KAL호텔	용눈이오름	15	34330	3424	28100	1	13	15
제주KAL호텔	용두암	15	2285	696	4000	1	13	15
제주KAL호텔	용머리해안	15	43861	4333	35200	1	13	15
제주KAL호텔	용연구름다리	15	2087	687	3800	1	13	16
제주KAL호텔	성산포항	15	44182	4523	36000	1	13	16
제주KAL호텔	우도팔경유람선	15	44284	4558	36200	1	13	16
제주KAL호텔	월정리해수욕장	15	27588	2921	23300	1	13	16
제주KAL호텔	유리의성	15	39548	3777	32000	1	13	16
제주KAL호텔	이중섭미술관	15	39508	4504	33200	1	13	16
제주KAL호텔	이호테우해변	15	8307	1594	9600	1	13	16
제주KAL호텔	일출랜드	15	36110	3567	29400	1	13	16
제주KAL호텔	저지오름	15	41497	4528	34100	1	13	16
제주KAL호텔	정방폭포	15	39752	4181	32700	1	13	16
제주KAL호텔	제주공룡랜드	15	15233	1986	14500	1	13	16
제주KAL호텔	제주관음사	15	10483	1795	11600	1	13	16
제주KAL호텔	제주도립미술관	15	10999	1625	11400	1	13	16
제주KAL호텔	제주마방목지	15	13134	1983	13300	1	13	16
제주KAL호텔	제주민속촌박물관	15	40812	3870	33000	1	13	16
제주KAL호텔	제주절물자연휴양림	15	14688	1833	13700	1	13	16
제주KAL호텔	제주해녀박물관	15	34662	3556	28800	1	13	16
제주KAL호텔	제주현대미술관	15	39210	4174	32300	1	13	16
제주KAL호텔	중문색달해변	15	44210	4121	35600	1	13	16
제주KAL호텔	지미봉	15	39942	4047	32800	1	13	16
제주KAL호텔	차귀도	15	46851	5178	38100	1	13	16
제주KAL호텔	천제연폭포	15	43794	4005	35200	1	13	16
제주KAL호텔	천지연폭포	15	40230	4735	33800	1	13	16
제주KAL호텔	테디베어뮤지엄 제주점	15	43697	3946	34700	1	13	16
제주KAL호텔	퍼시픽랜드 돌고래쇼	15	44496	4033	35300	1	13	16
제주KAL호텔	한라산 어승생악	15	24124	3308	21700	1	13	16
제주KAL호텔	한라산 웃세붉은오름	15	36775	4184	31100	1	13	16
제주KAL호텔	한라산국립공원 관음사탐방로	15	16690	3371	19400	1	13	16
제주KAL호텔	한라산국립공원 돈내코탐방로	15	35046	4111	29700	1	13	16
제주KAL호텔	한라산국립공원 성판악탐방로	15	18691	2457	17300	1	13	16
제주KAL호텔	한라산국립공원 어리목탐방로	15	36775	4184	31100	1	13	16
제주KAL호텔	한라산국립공원 영실탐방로	15	36775	4184	31100	1	13	16
제주KAL호텔	한라수목원	15	9524	1391	10200	1	13	16
제주KAL호텔	한림공원	15	33876	4114	28800	1	13	16
제주KAL호텔	한화아쿠아플라넷 제주	15	42286	4648	34600	1	13	16
제주KAL호텔	함덕서우봉해변	15	15238	1943	14500	1	13	16
제주KAL호텔	협재해변	15	33401	4035	28500	1	13	16
제주KAL호텔	화순금모래해변	15	41288	4080	33300	1	13	16
제주KAL호텔	환상숲곶자왈공원	15	40804	3912	33000	1	13	16
